cost	probability	
1028	0.858358583585835	
1029	0.858838588385883	
1030	0.859338593385933	
1031	0.85980859808598	
1032	0.860398603986039	
1033	0.8610186101861009	
1034	0.861568615686156	
1035	0.8621586215862149	
1036	0.862588625886258	
1037	0.8630986309863089	
1038	0.8638086380863799	
1039	0.8642586425864248	
1040	0.8648186481864808	
1041	0.8654586545865448	
1042	0.8660186601866008	
1043	0.8665986659866588	
1044	0.8672086720867198	
1045	0.8678386783867829	
1046	0.8683386833868328	
1047	0.8688886888868879	
1048	0.8694086940869399	
1049	0.8699286992869919	
1050	0.870498704987049	
1051	0.871078710787107	
1052	0.871598715987159	
1053	0.872068720687206	
1054	0.872438724387243	
1055	0.872898728987289	
1056	0.873478734787347	
1057	0.873888738887388	
1058	0.874338743387433	
1059	0.874728747287472	
1060	0.875168751687516	
1061	0.8756187561875609	
1062	0.8760787607876069	
1063	0.8765587655876549	
1064	0.8771887718877179	
1065	0.877678776787767	
1066	0.878148781487814	
1067	0.878668786687866	
1068	0.87920879208792	
1069	0.879738797387973	
1070	0.8802788027880271	
1071	0.880668806688066	
1072	0.881088810888108	
1073	0.881518815188151	
1074	0.882028820288202	
1075	0.8824788247882469	
1076	0.8828988289882889	
1077	0.8834388343883429	
1078	0.8839088390883899	
1079	0.8843488434884339	
1080	0.8846688466884659	
1081	0.8851588515885149	
1082	0.8855388553885529	
1083	0.8859188591885909	
1084	0.8862988629886289	
1085	0.886758867588675	
1086	0.887068870688706	
1087	0.887448874488744	
1088	0.887968879688796	
1089	0.888428884288842	
1090	0.8889488894888941	
1091	0.889358893588935	
1092	0.88980889808898	
1093	0.890228902289022	
1094	0.8906789067890669	
1095	0.8909789097890969	
1096	0.8913889138891379	
1097	0.8918189181891809	
1098	0.8922489224892239	
1099	0.8927189271892709	
1100	0.893268932689326	
1101	0.8936589365893649	
1102	0.8940689406894059	
1103	0.8944789447894469	
1104	0.8948989489894889	
1105	0.8953589535895349	
1106	0.8958189581895809	
1107	0.8963689636896359	
1108	0.8968189681896809	
1109	0.8972089720897198	
1110	0.8975689756897558	
1111	0.8979789797897968	
1112	0.8985889858898578	
1113	0.8990489904899038	
1114	0.8993689936899358	
1115	0.8997789977899768	
1116	0.9000990009900088	
1117	0.9004990049900489	
1118	0.9009590095900949	
1119	0.9013590135901349	
1120	0.9016890168901679	
1121	0.9020690206902059	
1122	0.9024390243902429	
1123	0.902839028390283	
1124	0.903249032490324	
1125	0.903589035890358	
1126	0.903869038690386	
1127	0.9041790417904171	
1128	0.904449044490444	
1129	0.9048790487904871	
1130	0.9051890518905181	
1131	0.9056290562905621	
1132	0.9059690596905962	
1133	0.9063290632906321	
1134	0.9067390673906731	
1135	0.9071990719907191	
1136	0.9076790767907671	
1137	0.9081190811908111	
1138	0.908569085690856	
1139	0.908929089290892	
1140	0.9094690946909461	
1141	0.9097790977909771	
1142	0.9101491014910141	
1143	0.9105491054910542	
1144	0.9108291082910822	
1145	0.9112391123911232	
1146	0.9116091160911602	
1147	0.9119891198911982	
1148	0.9123191231912312	
1149	0.9128791287912872	
1150	0.9132891328913282	
1151	0.9136491364913641	
1152	0.9141991419914192	
1153	0.9145491454914542	
1154	0.9148791487914871	
1155	0.9152191521915212	
1156	0.9155191551915511	
1157	0.9159091590915901	
1158	0.9162491624916241	
1159	0.9167491674916741	
1160	0.9170191701917011	
1161	0.9173691736917361	
1162	0.9177091770917701	
1163	0.9179591795917952	
1164	0.9181991819918192	
1165	0.9185291852918521	
1166	0.9188691886918862	
1167	0.9193091930919302	
1168	0.9196091960919601	
1169	0.9200192001920011	
1170	0.9203092030920301	
1171	0.9206092060920601	
1172	0.9209292092920921	
1173	0.9212792127921271	
1174	0.9216792167921671	
1175	0.9221092210922102	
1176	0.9225092250922502	
1177	0.9228792287922872	
1178	0.9232092320923202	
1179	0.9235892358923582	
1180	0.9238392383923832	
1181	0.9241892418924182	
1182	0.9244492444924443	
1183	0.9247892478924783	
1184	0.9250692506925063	
1185	0.9253092530925303	
1186	0.9255992559925593	
1187	0.9259692596925964	
1188	0.9263192631926314	
1189	0.9266992669926694	
1190	0.9270792707927074	
1191	0.9274092740927403	
1192	0.9277592775927753	
1193	0.9280292802928023	
1194	0.9283192831928313	
1195	0.9286392863928633	
1196	0.9289392893928933	
1197	0.9292592925929253	
1198	0.9295992959929593	
1199	0.9298292982929823	
1200	0.9301793017930173	
1201	0.9304393043930433	
1202	0.9307593075930753	
1203	0.9310893108931083	
1204	0.9313193131931313	
1205	0.9316293162931624	
1206	0.9319193191931914	
1207	0.9322293222932224	
1208	0.9325293252932524	
1209	0.9327493274932744	
1210	0.9330293302933025	
1211	0.9333393333933335	
1212	0.9335293352933526	
1213	0.9338693386933866	
1214	0.9341993419934196	
1215	0.9343993439934396	
1216	0.9347293472934726	
1217	0.9350393503935036	
1218	0.9352793527935276	
1219	0.9355493554935546	
1220	0.9359193591935916	
1221	0.9361293612936126	
1222	0.9363893638936386	
1223	0.9367493674936745	
1224	0.9369893698936985	
1225	0.9373093730937305	
1226	0.9375093750937505	
1227	0.9377093770937706	
1228	0.9380493804938046	
1229	0.9382993829938296	
1230	0.9385593855938557	
1231	0.9388193881938817	
1232	0.9391193911939116	
1233	0.9394093940939406	
1234	0.9397093970939706	
1235	0.9399293992939927	
1236	0.9401694016940166	
1237	0.9404594045940456	
1238	0.9407594075940756	
1239	0.9410294102941026	
1240	0.9412594125941256	
1241	0.9414794147941477	
1242	0.9417794177941776	
1243	0.9419794197941976	
1244	0.9422994229942296	
1245	0.9424494244942446	
1246	0.9427694276942766	
1247	0.9430094300943006	
1248	0.9432394323943236	
1249	0.9434794347943476	
1250	0.9436394363943635	
1251	0.9438594385943856	
1252	0.9440994409944096	
1253	0.9443394433944335	
1254	0.9445794457944575	
1255	0.9447794477944775	
1256	0.9450294502945026	
1257	0.9452494524945246	
1258	0.9455394553945536	
1259	0.9458094580945806	
1260	0.9459994599945997	
1261	0.9462394623946236	
1262	0.9464794647946476	
1263	0.9467294672946727	
1264	0.9470294702947026	
1265	0.9472994729947296	
1266	0.9475594755947556	
1267	0.9478494784947846	
1268	0.9480794807948076	
1269	0.9483294832948327	
1270	0.9485494854948547	
1271	0.9488594885948858	
1272	0.9491394913949138	
1273	0.9493394933949338	
1274	0.9495894958949589	
1275	0.9498194981949819	
1276	0.9500495004950049	
1277	0.9502595025950259	
1278	0.9505695056950569	
1279	0.950849508495085	
1280	0.951049510495105	
1281	0.95139951399514	
1282	0.951689516895169	
1283	0.951889518895189	
1284	0.9521095210952111	
1285	0.952379523795238	
1286	0.9526095260952611	
1287	0.952759527595276	
1288	0.9530195301953021	
1289	0.953319533195332	
1290	0.953519535195352	
1291	0.9536895368953691	
1292	0.9539995399954001	
1293	0.9541995419954201	
1294	0.9544395443954441	
1295	0.9546495464954651	
1296	0.9548395483954841	
1297	0.9550995509955101	
1298	0.9552495524955251	
1299	0.9554395543955442	
1300	0.9556395563955642	
1301	0.9558295582955832	
1302	0.9560895608956093	
1303	0.9563695636956373	
1304	0.9566595665956663	
1305	0.9568995689956903	
1306	0.9570295702957032	
1307	0.9572195721957223	
1308	0.9574295742957433	
1309	0.9575695756957573	
1310	0.9578095780957813	
1311	0.9580295802958033	
1312	0.9582895828958293	
1313	0.9584395843958443	
1314	0.9586495864958653	
1315	0.9590195901959023	
1316	0.9592895928959293	
1317	0.9594495944959452	
1318	0.9595295952959533	
1319	0.9596695966959673	
1320	0.9598095980959813	
1321	0.9599895998959993	
1322	0.9602396023960243	
1323	0.9604396043960444	
1324	0.9606596065960664	
1325	0.9608996089960904	
1326	0.9610896108961094	
1327	0.9612896128961295	
1328	0.9614596145961465	
1329	0.9616796167961685	
1330	0.9618396183961845	
1331	0.9620596205962065	
1332	0.9622596225962265	
1333	0.9624196241962425	
1334	0.9625996259962605	
1335	0.9627896278962795	
1336	0.9630396303963046	
1337	0.9632196321963226	
1338	0.9634696346963476	
1339	0.9636796367963686	
1340	0.9639296392963936	
1341	0.9640496404964056	
1342	0.9642496424964256	
1343	0.9644196441964427	
1344	0.9645896458964597	
1345	0.9646996469964707	
1346	0.9648396483964847	
1347	0.9650296502965038	
1348	0.9651896518965197	
1349	0.9653496534965357	
1350	0.9654896548965497	
1351	0.9656396563965647	
1352	0.9658296582965837	
1353	0.9660296602966038	
1354	0.9661796617966187	
1355	0.9662696626966277	
1356	0.9663796637966388	
1357	0.9665196651966528	
1358	0.9666996669966708	
1359	0.9668896688966898	
1360	0.9670296702967038	
1361	0.9672596725967268	
1362	0.9673296732967338	
1363	0.9675496754967559	
1364	0.9677696776967779	
1365	0.9679396793967949	
1366	0.9681496814968159	
1367	0.9683096830968319	
1368	0.9684796847968489	
1369	0.9685896858968599	
1370	0.9687196871968728	
1371	0.9688696886968878	
1372	0.9690096900969019	
1373	0.9691396913969148	
1374	0.9693596935969369	
1375	0.9694796947969488	
1376	0.9696896968969698	
1377	0.9698196981969828	
1378	0.9699296992969938	
1379	0.9700997009970108	
1380	0.9703497034970359	
1381	0.9704897048970499	
1382	0.9706397063970649	
1383	0.9707697076970778	
1384	0.9709197091970928	
1385	0.9710497104971058	
1386	0.9711297112971138	
1387	0.9712697126971278	
1388	0.9714697146971478	
1389	0.9716597165971669	
1390	0.9717397173971749	
1391	0.9718797187971889	
1392	0.9719497194971959	
1393	0.9720297202972039	
1394	0.9721397213972149	
1395	0.972309723097232	
1396	0.972419724197243	
1397	0.972599725997261	
1398	0.972739727397275	
1399	0.972949729497296	
1400	0.9730797307973089	
1401	0.9732397323973249	
1402	0.9733597335973369	
1403	0.9734897348973498	
1404	0.9736197361973628	
1405	0.9737697376973777	
1406	0.9738897388973897	
1407	0.9740297402974037	
1408	0.9741497414974157	
1409	0.9742597425974268	
1410	0.9743697436974378	
1411	0.9744697446974477	
1412	0.9745897458974597	
1413	0.9747297472974737	
1414	0.9747997479974807	
1415	0.9749397493974947	
1416	0.9751497514975157	
1417	0.9752497524975257	
1418	0.9754197541975427	
1419	0.9755297552975537	
1420	0.9756897568975696	
1421	0.9758397583975846	
1422	0.9759697596975976	
1423	0.9760597605976066	
1424	0.9762697626976276	
1425	0.9763897638976395	
1426	0.9765397653976545	
1427	0.9766397663976645	
1428	0.9767397673976744	
1429	0.9768897688976894	
1430	0.9769997699977004	
1431	0.9771397713977145	
1432	0.9772497724977255	
1433	0.9773897738977395	
1434	0.9775197751977525	
1435	0.9776497764977654	
1436	0.9777797777977784	
1437	0.9779197791977924	
1438	0.9780197801978023	
1439	0.9781297812978134	
1440	0.9783297832978334	
1441	0.9784597845978463	
1442	0.9785097850978514	
1443	0.9785897858978594	
1444	0.9786697866978674	
1445	0.9787997879978804	
1446	0.9789197891978924	
1447	0.9790497904979053	
1448	0.9791497914979153	
1449	0.9792597925979263	
1450	0.9793697936979373	
1451	0.9794697946979473	
1452	0.9795597955979563	
1453	0.9796997969979703	
1454	0.9797497974979753	
1455	0.9798697986979873	
1456	0.9799097990979913	
1457	0.9800298002980032	
1458	0.9801798017980182	
1459	0.9802698026980272	
1460	0.9803398033980342	
1461	0.9804398043980441	
1462	0.9805498054980551	
1463	0.9806798067980681	
1464	0.980779807798078	
1465	0.980869808698087	
1466	0.9809798097980981	
1467	0.981109811098111	
1468	0.981209812098121	
1469	0.981259812598126	
1470	0.981379813798138	
1471	0.981439814398144	
1472	0.981549815498155	
1473	0.981609816098161	
1474	0.981719817198172	
1475	0.981809818098181	
1476	0.981889818898189	
1477	0.981989819898199	
1478	0.982089820898209	
1479	0.9821598215982159	
1480	0.9822998229982299	
1481	0.9824298242982429	
1482	0.9825398253982539	
1483	0.9826098260982609	
1484	0.9826698266982669	
1485	0.9828198281982818	
1486	0.9829398293982938	
1487	0.9830498304983049	
1488	0.9831498314983148	
1489	0.9832698326983268	
1490	0.9833398333983338	
1491	0.9834098340983407	
1492	0.9835298352983527	
1493	0.9836798367983677	
1494	0.9837098370983707	
1495	0.9838298382983827	
1496	0.9838898388983887	
1497	0.9840298402984027	
1498	0.9841298412984126	
1499	0.9841898418984186	
1500	0.9842198421984216	
1501	0.9843398433984336	
1502	0.9844298442984426	
1503	0.9845098450984506	
1504	0.9845998459984596	
1505	0.9846998469984696	
1506	0.9848298482984825	
1507	0.9848698486984865	
1508	0.9849398493984934	
1509	0.9850398503985034	
1510	0.9851198511985114	
1511	0.9852298522985224	
1512	0.9852698526985264	
1513	0.9854398543985434	
1514	0.9854998549985494	
1515	0.9855698556985564	
1516	0.9856198561985614	
1517	0.9856998569985694	
1518	0.9857398573985734	
1519	0.9857998579985794	
1520	0.9858798587985874	
1521	0.9859198591985914	
1522	0.9859998599985994	
1523	0.9861198611986114	
1524	0.9861998619986194	
1525	0.9863098630986304	
1526	0.9863698636986364	
1527	0.9864698646986464	
1528	0.9865498654986544	
1529	0.9866098660986604	
1530	0.9867098670986704	
1531	0.9867598675986754	
1532	0.9868098680986804	
1533	0.9868998689986894	
1534	0.9870198701987014	
1535	0.9871098710987104	
1536	0.9871698716987164	
1537	0.9872498724987244	
1538	0.9873298732987325	
1539	0.9873798737987375	
1540	0.9874498744987444	
1541	0.9875098750987504	
1542	0.9875298752987525	
1543	0.9875998759987594	
1544	0.9876498764987645	
1545	0.9877398773987734	
1546	0.9878098780987804	
1547	0.9879298792987924	
1548	0.9879998799987993	
1549	0.9880798807988074	
1550	0.9881298812988124	
1551	0.9881898818988184	
1552	0.9882298822988224	
1553	0.9882798827988274	
1554	0.9883898838988384	
1555	0.9884598845988454	
1556	0.9885398853988534	
1557	0.9885698856988564	
1558	0.9886698866988664	
1559	0.9886998869988693	
1560	0.9887198871988714	
1561	0.9887598875988753	
1562	0.9888398883988834	
1563	0.9889098890988903	
1564	0.9889398893988933	
1565	0.9890098900989003	
1566	0.9890398903989033	
1567	0.9890898908989083	
1568	0.9891498914989143	
1569	0.9892598925989253	
1570	0.9893098930989304	
1571	0.9893798937989373	
1572	0.9894298942989423	
1573	0.9894798947989474	
1574	0.9895798957989573	
1575	0.9896298962989624	
1576	0.9896998969989693	
1577	0.9897598975989753	
1578	0.9897998979989793	
1579	0.9898598985989853	
1580	0.9899698996989963	
1581	0.9900499004990043	
1582	0.9900799007990073	
1583	0.9901299012990123	
1584	0.9901999019990193	
1585	0.9902399023990233	
1586	0.9902899028990283	
1587	0.9903399033990333	
1588	0.9903699036990363	
1589	0.9903899038990384	
1590	0.9904499044990444	
1591	0.9904799047990474	
1592	0.9905899058990584	
1593	0.9906399063990634	
1594	0.9907199071990714	
1595	0.9907399073990735	
1596	0.9908099080990804	
1597	0.9908699086990864	
1598	0.9909099090990904	
1599	0.9909499094990943	
1600	0.9910199101991013	
1601	0.9910599105991053	
1602	0.9910799107991073	
1603	0.9911099110991103	
1604	0.9911199111991112	
1605	0.9912199121991212	
1606	0.9912499124991242	
1607	0.9912899128991282	
1608	0.9913399133991332	
1609	0.9914099140991401	
1610	0.9914899148991482	
1611	0.9914999149991491	
1612	0.9915299152991521	
1613	0.9915499154991542	
1614	0.9916099160991602	
1615	0.9916599165991652	
1616	0.9917199171991712	
1617	0.9917499174991742	
1618	0.9917899178991781	
1619	0.9918299182991821	
1620	0.9918599185991851	
1621	0.991929919299192	
1622	0.9919499194991941	
1623	0.991959919599195	
1624	0.991989919899198	
1625	0.992079920799207	
1626	0.992119921199211	
1627	0.992149921499214	
1628	0.992159921599215	
1629	0.992249922499224	
1630	0.992269922699226	
1631	0.9923099230992299	
1632	0.9923799237992369	
1633	0.9924299242992419	
1634	0.9924899248992479	
1635	0.9925199251992509	
1636	0.992569925699256	
1637	0.992649926499264	
1638	0.99270992709927	
1639	0.9927499274992739	
1640	0.9927799277992769	
1641	0.992829928299282	
1642	0.992879928799287	
1643	0.99290992909929	
1644	0.992949929499294	
1645	0.992969929699296	
1646	0.993029930299302	
1647	0.993059930599305	
1648	0.993119931199311	
1649	0.993139931399313	
1650	0.993159931599315	
1651	0.993229932299322	
1652	0.993289932899328	
1653	0.993319933199331	
1654	0.993329933299332	
1655	0.993349933499334	
1656	0.993369933699336	
1657	0.993459934599345	
1658	0.993529935299352	
1659	0.993549935499354	
1660	0.993589935899358	
1661	0.9936899368993679	
1663	0.9937299372993719	
1664	0.9937399373993728	
1665	0.9937699376993758	
1666	0.9938199381993809	
1667	0.9938699386993859	
1668	0.9938999389993889	
1669	0.9939399393993928	
1670	0.9939799397993968	
1671	0.9940499404994038	
1672	0.9940999409994088	
1673	0.9941099410994098	
1674	0.9941299412994118	
1675	0.9941699416994157	
1676	0.9941899418994178	
1677	0.9942099420994198	
1678	0.9942399423994228	
1679	0.9942699426994258	
1680	0.9942799427994268	
1681	0.9943199431994307	
1682	0.9943799437994367	
1683	0.9944299442994418	
1684	0.9944899448994478	
1685	0.9945399453994528	
1686	0.9945699456994558	
1687	0.9946099460994597	
1689	0.9946199461994607	
1690	0.9946299462994617	
1691	0.9946499464994637	
1692	0.9947099470994697	
1693	0.9947399473994727	
1694	0.9947699476994757	
1695	0.9948199481994807	
1696	0.9948299482994817	
1697	0.9948799487994867	
1698	0.9949199491994907	
1699	0.9949699496994957	
1701	0.9949899498994977	
1702	0.9950199501995007	
1703	0.9950699506995058	
1704	0.9950799507995067	
1705	0.9950899508995077	
1707	0.9951299512995117	
1708	0.9951999519995186	
1709	0.9952199521995206	
1710	0.9952399523995227	
1711	0.9952899528995277	
1712	0.9953299532995317	
1713	0.9953499534995337	
1714	0.9953699536995357	
1715	0.9954199541995408	
1716	0.9954599545995447	
1717	0.9954799547995468	
1718	0.9955099550995498	
1719	0.9955299552995518	
1720	0.9955499554995538	
1721	0.9955899558995578	
1722	0.9956099560995598	
1723	0.9956199561995608	
1724	0.9956499564995638	
1725	0.9956899568995677	
1726	0.9956999569995687	
1727	0.9957199571995707	
1728	0.9957399573995728	
1729	0.9957499574995737	
1730	0.9957799577995767	
1731	0.9958299582995818	
1732	0.9958399583995827	
1733	0.9958499584995837	
1734	0.9958699586995857	
1735	0.9959199591995908	
1736	0.9959399593995928	
1737	0.9959699596995958	
1738	0.9959899598995978	
1740	0.9960099600995999	
1741	0.9960299602996019	
1742	0.9960399603996029	
1743	0.9960499604996038	
1744	0.9960599605996048	
1745	0.9960899608996078	
1746	0.9961099610996098	
1747	0.9961199611996108	
1748	0.9961599615996147	
1749	0.9961999619996187	
1751	0.9962099620996197	
1752	0.9962199621996206	
1753	0.9962499624996236	
1755	0.9962699626996256	
1756	0.9963099630996296	
1758	0.9963299632996316	
1759	0.9963499634996337	
1760	0.9963899638996376	
1761	0.9964099640996397	
1762	0.9964399643996427	
1763	0.9964499644996436	
1764	0.9964699646996457	
1766	0.9964999649996487	
1768	0.9965199651996507	
1769	0.9965499654996537	
1770	0.9965799657996567	
1771	0.9966299662996617	
1773	0.9966399663996627	
1775	0.9966499664996636	
1777	0.9966699666996657	
1779	0.9966899668996677	
1780	0.9966999669996687	
1781	0.9967299672996717	
1782	0.9967699676996756	
1783	0.9967999679996786	
1784	0.9968299682996816	
1786	0.9968399683996826	
1788	0.9968499684996835	
1789	0.9968799687996865	
1790	0.9968999689996886	
1792	0.9969099690996895	
1793	0.9969199691996905	
1794	0.9969499694996935	
1796	0.9969699696996955	
1798	0.9969999699996985	
1800	0.9970099700996995	
1802	0.9970399703997025	
1803	0.9970699706997055	
1804	0.9970899708997075	
1805	0.9971199711997105	
1807	0.9971299712997115	
1808	0.9971499714997135	
1809	0.9971599715997145	
1811	0.9971699716997154	
1812	0.9971999719997184	
1813	0.9972299722997214	
1814	0.9972499724997235	
1815	0.9972699726997255	
1816	0.9972899728997275	
1817	0.9972999729997285	
1818	0.9973199731997305	
1820	0.9973399733997326	
1821	0.9973599735997346	
1822	0.9973999739997386	
1824	0.9974099740997395	
1825	0.9974299742997416	
1827	0.9974599745997446	
1828	0.9974699746997455	
1829	0.9974999749997485	
1830	0.9975199751997506	
1831	0.9975299752997515	
1832	0.9975399753997525	
1833	0.9975499754997534	
1834	0.9975599755997544	
1835	0.9975999759997584	
1836	0.9976499764997634	
1837	0.9976599765997644	
1838	0.9976799767997664	
1840	0.9976999769997684	
1842	0.9977299772997714	
1843	0.9977599775997744	
1845	0.9977699776997754	
1847	0.9977799777997763	
1848	0.9977899778997773	
1849	0.9977999779997783	
1851	0.9978099780997792	
1852	0.9978199781997802	
1853	0.9978399783997822	
1854	0.9978499784997832	
1855	0.9978599785997841	
1856	0.9978699786997851	
1857	0.9978799787997861	
1858	0.997889978899787	
1859	0.9979099790997891	
1860	0.9979299792997911	
1861	0.9979399793997921	
1862	0.9979699796997951	
1864	0.9979899798997971	
1865	0.9979999799997981	
1867	0.998009980099799	
1868	0.9980199801998	
1870	0.998039980399802	
1871	0.998049980499803	
1872	0.998069980699805	
1873	0.998079980799806	
1874	0.998099980999808	
1875	0.998109981099809	
1876	0.998129981299811	
1878	0.998159981599814	
1879	0.998189981899817	
1880	0.998199981999818	
1881	0.99821998219982	
1883	0.998249982499823	
1884	0.998279982799826	
1887	0.998289982899827	
1888	0.9982999829998279	
1889	0.9983099830998289	
1890	0.9983199831998298	
1892	0.9983299832998308	
1893	0.9983499834998328	
1895	0.9983699836998349	
1901	0.9983799837998358	
1902	0.9983899838998368	
1904	0.9983999839998378	
1905	0.9984099840998387	
1908	0.9984299842998408	
1909	0.9984399843998417	
1910	0.9984499844998427	
1911	0.9984799847998457	
1914	0.9984899848998466	
1915	0.9985099850998487	
1918	0.9985199851998496	
1920	0.9985399853998517	
1921	0.9985599855998537	
1922	0.9985699856998547	
1923	0.9985899858998567	
1925	0.9985999859998577	
1926	0.9986099860998586	
1927	0.9986299862998607	
1930	0.9986399863998616	
1933	0.9986499864998626	
1936	0.9986699866998646	
1937	0.9986899868998667	
1938	0.9987199871998697	
1939	0.9987399873998717	
1940	0.9987499874998726	
1943	0.9987599875998736	
1945	0.9987699876998746	
1946	0.9987899878998766	
1947	0.9988099880998786	
1948	0.9988199881998796	
1949	0.9988299882998806	
1951	0.9988399883998815	
1953	0.9988499884998825	
1956	0.9988699886998845	
1959	0.9988999889998875	
1961	0.9989099890998885	
1964	0.9989199891998894	
1966	0.9989299892998904	
1967	0.9989399893998914	
1969	0.9989499894998923	
1970	0.9989599895998933	
1973	0.9989799897998953	
1974	0.9989999899998974	
1975	0.9990199901998994	
1976	0.9990399903999014	
1977	0.9990499904999024	
1978	0.9990599905999034	
1979	0.9990699906999043	
1980	0.9990799907999053	
1981	0.9990899908999062	
1983	0.9990999909999072	
1988	0.9991199911999092	
1989	0.9991299912999102	
1990	0.9991399913999112	
1993	0.9991599915999132	
1994	0.9991699916999142	
1999	0.9991799917999151	
2001	0.9991899918999161	
2002	0.999199991999917	
2003	0.999209992099918	
2004	0.999219992199919	
2007	0.9992299922999199	
2009	0.9992399923999209	
2010	0.9992599925999229	
2011	0.999279992799925	
2012	0.9992899928999259	
2016	0.9992999929999269	
2020	0.9993099930999279	
2027	0.9993299932999299	
2034	0.9993399933999308	
2035	0.9993599935999329	
2036	0.9993699936999338	
2044	0.9993799937999348	
2047	0.9993899938999358	
2048	0.9993999939999367	
2051	0.9994099940999377	
2053	0.9994199941999387	
2055	0.9994299942999396	
2056	0.9994399943999406	
2062	0.9994499944999415	
2069	0.9994599945999425	
2076	0.9994699946999435	
2077	0.9994799947999444	
2080	0.9994899948999454	
2082	0.9994999949999464	
2084	0.9995099950999473	
2088	0.9995199951999483	
2091	0.9995399953999503	
2099	0.9995499954999513	
2101	0.9995599955999522	
2109	0.9995799957999543	
2111	0.9995899958999552	
2113	0.9995999959999562	
2121	0.9996099960999572	
2122	0.9996199961999581	
2124	0.9996299962999591	
2128	0.99963999639996	
2141	0.999649996499961	
2147	0.999659996599962	
2150	0.9996699966999629	
2151	0.9996799967999639	
2158	0.9997099970999669	
2159	0.9997199971999678	
2161	0.9997299972999688	
2182	0.9997399973999698	
2187	0.9997499974999707	
2195	0.9997599975999717	
2196	0.9997699976999727	
2205	0.9997799977999736	
2225	0.9997899978999746	
2231	0.9997999979999755	
2242	0.9998099980999765	
2244	0.9998199981999775	
2252	0.9998299982999784	
2258	0.9998399983999794	
2260	0.9998499984999804	
2268	0.9998599985999813	
2276	0.9998699986999823	
2296	0.9998799987999832	
2299	0.9998899988999842	
2311	0.9998999989999852	
2325	0.9999199991999872	
2347	0.9999299992999882	
2405	0.9999399993999891	
2410	0.9999499994999901	
2431	0.999959999599991	
2442	0.999969999699992	
2451	0.999979999799993	
2576	0.9999899998999939	
2580	0.9999999999999949	
